specid,ra,dec,plate,mjd,fiberid,z,zErr,snMedian_r,d4000_n,d4000_n_err
276,179.31224,-1.1570302,285,51930,246,0.3368975,6.641878E-005,8.757433,1.90089,0.07671896
277,178.43547,-0.7804681,285,51930,310,0.3405747,8.951075E-005,7.747379,2.043956,0.09133625
278,179.50155,0.34413206,285,51930,398,0.3992973,8.323976E-005,8.23236,1.890305,0.06162289
279,179.76918,0.94915128,285,51930,448,0.3960547,6.786833E-005,8.322286,1.918037,0.06573805
280,182.39885,-0.70903392,286,51999,19,0.3531193,0.0001250221,5.389256,2.017393,0.1340805
281,181.08513,-0.18564926,286,51999,238,0.3591987,9.478759E-005,5.118293,2.18715,0.1532782
282,180.88273,1.0589344,286,51999,363,0.3547071,0.0001437342,5.716425,1.744283,0.1013026
283,181.19566,1.1569917,286,51999,409,0.3429751,0.000090729,6.670408,1.909323,0.1123342
284,181.64549,0.33497818,286,51999,491,0.3687119,0.0001331994,5.697571,1.962865,0.1148904
285,181.87926,0.24043232,286,51999,549,0.3786504,0.0001073587,6.081026,2.082012,0.1116907
286,182.06453,1.2164516,286,51999,564,0.3468335,0.0001703075,5.692666,2.045269,0.1359874
287,184.47937,-0.28493456,287,52023,36,0.3223536,8.186074E-005,7.904614,1.973079,0.08415362
288,183.76751,-1.0850759,287,52023,85,0.3878359,0.0001592681,5.128484,1.834421,0.1121056
289,183.88065,-0.61975131,287,52023,101,0.3472099,8.648442E-005,8.565386,1.860049,0.07055229
290,184.00227,-0.6723041,287,52023,114,0.3442458,9.832624E-005,7.591992,2.219959,0.1021313
291,183.49713,-0.67347719,287,52023,144,0.3468214,7.666607E-005,8.014891,1.789524,0.05975516
292,183.5507,-0.4066896,287,52023,145,0.3846205,0.000108673,8.793963,2.197803,0.06260856
293,183.68814,-0.482801,287,52023,154,0.3837705,9.713021E-005,6.894114,2.416227,0.09671176
294,183.10042,-0.49262959,287,52023,225,0.3358732,7.547923E-005,7.213673,1.973543,0.08590191
295,182.6692,-0.9677388,287,52023,258,0.3957303,0.0001038154,7.186352,1.629556,0.05400044
296,182.20147,-0.52950717,287,52023,310,0.3461065,0.0001025286,9.704404,2.660166,0.1557404
297,181.98856,-0.3991912,287,52023,317,0.3794205,0.0001423193,7.024699,1.969676,0.06901019
298,182.40996,0.88521797,287,52023,325,0.39673,0.0001048915,6.160223,1.957058,0.0937278
299,182.43586,0.62855974,287,52023,339,0.4083651,7.82611E-005,7.660381,2.147383,0.08541625
300,181.76604,0.27282486,287,52023,347,0.3723176,0.0001083734,6.807732,2.038962,0.1061683
301,182.52241,1.006581,287,52023,362,0.3502208,0.0001001487,6.540273,1.866224,0.09797806
302,182.86281,0.54569321,287,52023,439,0.3639612,0.000110473,6.341966,2.850213,0.1531264
303,183.17473,1.0134353,287,52023,442,0.3744878,8.600453E-005,7.0563,1.946746,0.08585896
304,184.38126,0.39722508,287,52023,630,0.3743021,9.313942E-005,10.94508,1.813652,0.05444831
305,184.5758,-0.086736313,287,52023,639,0.3063712,0.0001121646,7.933069,1.967949,0.07323879
306,185.44895,-0.90953423,288,52000,14,0.3604337,0.0001097926,7.314962,1.672585,0.07713997
307,185.36029,-0.90444697,288,52000,54,0.364073,0.0001168144,7.020274,1.778209,0.07772169
308,184.51162,-0.99695671,288,52000,247,0.3494664,8.016326E-005,8.864698,1.697364,0.06767165
309,184.22387,-0.55709268,288,52000,280,0.3834607,9.283244E-005,5.726255,1.735208,0.09805908
310,183.79285,-0.52768127,288,52000,308,0.3832502,0.0001219304,7.117044,1.576455,0.06659634
311,183.71936,-0.48044882,288,52000,318,0.3459365,0.0001016273,5.301576,1.52267,0.07611898
312,184.37929,1.2129854,288,52000,326,0.3380563,7.404428E-005,9.050817,1.803428,0.06968851
313,183.99947,-0.083493764,288,52000,382,0.4038555,9.98185E-005,5.877101,1.913375,0.1062921
314,184.76062,0.73170624,288,52000,416,0.3419431,6.578543E-005,10.26707,1.944484,0.06615021
315,185.11871,0.17777818,288,52000,503,0.3826371,9.44814E-005,6.691728,1.787063,0.09295168
316,185.21048,0.13592362,288,52000,519,0.3973359,6.648628E-005,12.83072,1.908011,0.04459897
317,185.74437,0.038050709,288,52000,591,0.3474464,6.443375E-005,11.8666,1.948791,0.06058839
318,185.92841,0.3221913,288,52000,621,0.3785191,8.912019E-005,6.743907,1.793194,0.09364723
319,187.99479,-0.59246436,289,51990,24,0.3239043,7.337648E-005,6.623555,1.930522,0.1019385
320,187.71577,-0.49933124,289,51990,76,0.3236009,0.0001126509,7.304034,1.835889,0.08159509
321,187.29872,-0.098234282,289,51990,151,0.3839616,7.705583E-005,6.268705,1.660709,0.08177362
322,186.94424,-0.034123625,289,51990,171,0.344891,7.416359E-005,8.414667,1.92792,0.06862637
323,186.66437,-0.49251822,289,51990,197,0.3226663,5.860442E-005,8.498177,1.985187,0.07952993
324,186.52579,-0.40657711,289,51990,225,0.3403461,0.0001046516,5.604289,1.840518,0.105093
325,186.66252,-0.37026866,289,51990,232,0.3557181,0.0001056072,7.866371,1.96534,0.07811781
326,185.5362,-0.053556239,289,51990,315,0.365209,0.0001081403,6.527707,1.862577,0.09045198
327,185.28119,0.24524697,289,51990,358,0.4060988,9.140781E-005,7.677129,1.895954,0.07680433
328,186.61445,0.85718573,289,51990,456,0.3026921,9.384724E-005,6.488965,1.682497,0.09132539
329,186.65651,0.26436055,289,51990,467,0.3849825,0.0001133644,5.278753,2.268319,0.1417115
330,186.59812,0.2046382,289,51990,472,0.3845637,0.0001094597,5.018246,1.94561,0.1201186
331,186.97648,0.0029024382,289,51990,495,0.3464522,8.76444E-005,9.031765,1.811979,0.06539492
332,187.12624,1.16781,289,51990,529,0.3997699,0.0001110715,5.860153,1.799885,0.08546986
333,187.69014,0.23828445,289,51990,588,0.4074734,0.0001089179,5.330649,1.707844,0.08966094
334,189.83204,-0.23276591,290,51941,75,0.3284696,7.545583E-005,7.848199,1.800427,0.0668794
335,188.90562,-1.1829734,290,51941,137,0.3799154,0.000131719,5.387372,1.924243,0.1028644
336,188.62732,-0.68566486,290,51941,223,0.3553489,0.0001274411,6.394034,2.06489,0.1070761
337,188.48582,-0.7169212,290,51941,258,0.3188031,7.08869E-005,9.382927,1.827642,0.06205784
338,188.61247,0.34306572,290,51941,424,0.3953376,0.0001214355,5.429353,1.917797,0.09804672
339,189.04454,0.33258022,290,51941,486,0.3967153,0.0001016798,5.501919,1.91708,0.09999986
340,189.35649,0.57567517,290,51941,503,0.3425276,9.822541E-005,6.581739,2.009788,0.1028702
341,189.34577,0.60758513,290,51941,506,0.3389705,7.050768E-005,10.56522,1.951203,0.06045428
342,189.37785,0.30748642,290,51941,520,0.3357347,7.367942E-005,8.075769,1.952257,0.07698394
343,190.03273,0.60826513,290,51941,583,0.3449056,0.0001079544,8.11154,1.814035,0.07451533
344,189.95575,0.57541161,290,51941,592,0.3453287,8.818079E-005,7.735428,1.799018,0.07754439
345,190.25355,0.56361627,290,51941,627,0.3746691,0.000083039,7.215624,1.706062,0.07698184
346,190.84451,-1.2358581,291,51928,133,0.389549,0.0001251935,5.888232,1.751352,0.0854786
347,191.26081,0.049060724,291,51928,157,0.3478794,6.230116E-005,8.401697,2.143867,0.09067459
348,190.59854,-1.1974017,291,51928,207,0.3875833,0.000098239,5.071489,1.914987,0.104291
349,190.44387,-0.49856942,291,51928,262,0.3424855,8.199694E-005,10.06631,1.819077,0.05881365
350,189.93064,-0.75567438,291,51928,290,0.3643312,8.911065E-005,7.650525,1.660743,0.05588508
351,189.54949,0.87736766,291,51928,335,0.337171,0.0001351072,6.653986,1.871624,0.0933843
352,190.44377,0.20611551,291,51928,389,0.3915923,8.049756E-005,8.11621,2.070927,0.09109464
353,190.57697,0.16267992,291,51928,399,0.3554264,9.241542E-005,8.425209,1.823298,0.0754336
354,190.67691,1.2516924,291,51928,404,0.342841,7.767892E-005,9.070672,1.8924,0.06942616
355,190.87437,1.1225533,291,51928,446,0.3610954,8.275239E-005,8.055166,1.828282,0.06960908
356,190.9789,0.95540909,291,51928,452,0.3603004,0.0001199344,6.775647,2.100303,0.1055993
357,190.96812,1.1667783,291,51928,454,0.3859016,0.0001189267,5.206473,1.651906,0.0896029
358,191.42884,0.40034642,291,51928,501,0.3650457,7.508668E-005,8.095824,1.940905,0.07233888
359,191.21256,1.1122313,291,51928,569,0.3877382,0.000097582,7.610713,1.735386,0.06503268
360,193.76567,-0.57489409,292,51609,25,0.3687583,0.0001195517,6.831371,2.589288,0.1470133
361,192.45849,-1.1443343,292,51609,137,0.3213076,8.885043E-005,8.938854,1.834981,0.06723208
362,192.79416,1.0551125,292,51609,526,0.3842054,0.000119665,5.194346,1.920536,0.1043741
363,193.37158,-0.0013185266,292,51609,599,0.3717796,0.0001037792,5.386967,2.100406,0.1285802
364,193.83713,0.31960732,292,51609,629,0.4027421,0.0001321008,5.669963,2.101971,0.113725
365,193.81555,0.091982942,292,51609,631,0.3900169,9.724175E-005,7.438399,1.778955,0.06530467
366,197.71599,-0.12548308,294,51986,39,0.3650084,0.0001118633,6.498517,2.112189,0.114614
367,197.21118,-0.99435103,294,51986,44,0.3905303,0.0001137266,5.736999,1.955257,0.1009925
368,195.68161,0.94987521,294,51986,336,0.3912301,0.000164503,5.336232,1.921587,0.1105017
369,195.85341,1.1466187,294,51986,375,0.392125,9.20045E-005,7.010372,1.931524,0.07637029
370,196.33386,0.45205569,294,51986,421,0.3931265,0.000076796,7.08352,1.844468,0.07430489
371,196.60137,0.24468313,294,51986,472,0.3746716,0.0000778,8.638466,1.952935,0.07143214
372,197.07147,0.10319656,294,51986,496,0.354664,8.744493E-005,6.051728,1.944518,0.09995903
373,197.13687,0.4108601,294,51986,511,0.3744836,0.0001258987,6.10515,1.932022,0.09449613
374,197.77255,0.13334507,294,51986,600,0.3815193,7.134279E-005,9.362726,1.914878,0.05744182
375,197.4345,0.9854877,294,51986,605,0.2756924,0.000061418,10.41199,1.983362,0.07185764
376,199.03641,-0.15090795,295,51985,113,0.3631653,0.0001240407,6.128694,1.622348,0.1098984
377,198.22612,-0.48898299,295,51985,188,0.3887375,0.0001355443,5.564166,2.15506,0.143445
378,198.85117,1.1600891,295,51985,609,0.3386322,9.370147E-005,8.785415,2.120197,0.1015222
379,199.63068,0.043918905,296,51984,352,0.3553126,8.094867E-005,6.853446,1.84496,0.08625469
380,199.51647,0.89738119,296,51984,380,0.3351501,7.052041E-005,7.961603,1.900636,0.08585673
381,199.63114,1.183535,296,51984,402,0.358725,8.61402E-005,7.694489,1.978378,0.09283315
382,200.50517,1.1436967,296,51984,530,0.3502509,0.000103669,5.80424,1.768423,0.1004604
383,200.8396,0.58206232,296,51984,547,0.3403102,7.876334E-005,8.678625,1.804945,0.07256731
384,200.86022,-0.0031943581,296,51984,553,0.368396,0.0001115144,6.367243,2.03479,0.1159451
385,200.66432,0.76069618,296,51984,571,0.3631183,9.682347E-005,6.958963,1.905666,0.09152295
386,201.08184,0.53604285,296,51984,583,0.3394977,9.062645E-005,9.427503,2.070457,0.08413301
387,202.22894,-0.83618719,297,51959,6,0.3574774,0.000108857,7.557516,1.857852,0.1070778
388,201.97875,-1.2523263,297,51959,41,0.3084793,7.368161E-005,11.87041,1.915631,0.05517448
389,201.10636,-0.75042154,297,51959,251,0.3716242,0.000091402,6.938536,1.969028,0.08810727
390,200.73234,0.73100118,297,51959,344,0.3567508,9.286655E-005,6.047639,1.983948,0.1050299
391,201.57874,0.22157161,297,51959,473,0.08351164,8.972709E-005,5.911176,1.950746,0.1873382
392,202.29143,0.1713953,297,51959,596,0.37889,0.0001182905,7.148654,1.648999,0.06673782
393,202.74024,0.72070055,297,51959,625,0.3488139,9.397433E-005,7.151866,1.922936,0.08755279
394,204.3608,-1.0879521,298,51955,14,0.3302263,8.887051E-005,9.403737,1.995005,0.0838291
395,204.64599,-0.60230581,298,51955,27,0.3937682,8.560217E-005,6.08028,1.649788,0.07197903
396,203.99037,-0.99424981,298,51955,50,0.3417965,0.0001164126,5.885689,2.640323,0.2432533
397,203.82204,-0.70909424,298,51955,93,0.3495334,8.462682E-005,9.407436,1.757196,0.05947183
398,204.15356,-0.56430437,298,51955,105,0.3508326,0.0001199609,5.119214,1.589205,0.08297909
399,203.3065,-0.46129268,298,51955,184,0.3989111,8.970028E-005,6.80805,1.928873,0.07667138
400,203.23557,-0.43020435,298,51955,188,0.3485192,7.418094E-005,8.065505,2.214035,0.0983685
401,203.3942,-1.0756539,298,51955,209,0.3524535,0.0001033448,6.953213,1.768396,0.07701465
402,202.72918,1.1465329,298,51955,334,0.3457138,8.990706E-005,8.160279,1.87179,0.08372327
403,202.8198,0.98526165,298,51955,361,0.3506976,0.0001291167,6.535223,1.750669,0.09404147
404,202.93034,0.85153622,298,51955,371,0.3516905,0.0001383754,5.048098,1.820254,0.1128097
405,202.79769,1.0008694,298,51955,372,0.3480667,0.000115123,5.964864,1.778807,0.1058758
406,202.79181,1.0351034,298,51955,375,0.3484299,0.0001122773,5.939569,1.952849,0.1070356
407,203.02387,0.76959684,298,51955,411,0.347582,8.595678E-005,9.635733,1.878789,0.07071367
408,203.17368,0.33623905,298,51955,468,0.3480509,9.736256E-005,7.812217,1.879447,0.08676139
409,204.38225,0.5449802,298,51955,594,0.3361083,8.989558E-005,8.130734,2.059445,0.102316
410,206.25332,-0.33173208,299,51671,70,0.3816511,0.0001053374,6.492907,1.940524,0.08893411
411,205.52283,-0.64144116,299,51671,163,0.3789229,0.0001065109,7.583627,1.661769,0.06417259
412,205.09974,-0.52412162,299,51671,216,0.3996212,9.839894E-005,7.005364,1.703405,0.07191311
413,204.36824,-1.0769091,299,51671,271,0.3318252,7.228345E-005,9.163065,2.018933,0.07945756
414,204.10133,0.74665694,299,51671,332,0.3319137,0.0001135268,6.854839,2.025179,0.09239704
415,204.37332,0.19284601,299,51671,345,0.3303167,0.000080226,10.09579,1.876289,0.06442974
416,205.13415,-0.060223686,299,51671,424,0.375761,7.767118E-005,5.636948,2.327387,0.1685843
417,206.01358,0.29582053,299,51671,509,0.383591,8.633629E-005,12.05375,1.764122,0.04180958
418,205.88489,0.065247179,299,51671,512,0.3841863,7.65074E-005,8.460258,1.904297,0.06684571
419,206.29131,0.065290193,299,51671,560,0.361495,0.0001044629,8.508535,2.16137,0.09038074
420,205.76303,0.95790615,299,51671,579,0.3416923,8.091088E-005,7.792069,2.409615,0.1539537
421,208.4371,0.071153322,300,51943,39,0.3589049,5.076919E-005,10.85975,2.394737,0.1105412
422,207.89698,-0.84728218,300,51943,41,0.4017646,0.0001283035,5.286487,1.867247,0.1020116
423,207.82595,-0.61532308,300,51943,49,0.4010658,0.0001003233,5.608906,1.65467,0.08343659
424,207.78481,-0.52027226,300,51943,106,0.3561449,0.00009031,8.264405,1.814707,0.06273277
425,207.61585,-0.38733933,300,51943,110,0.3591925,9.726137E-005,7.331022,1.802108,0.06864518
426,206.89479,-0.5846701,300,51943,182,0.322899,6.589783E-005,9.17862,2.198791,0.07891083
427,207.07909,-1.0006059,300,51943,220,0.3613288,6.786657E-005,8.477394,1.896836,0.06804164
428,206.30359,0.10837454,300,51943,280,0.3586009,9.438118E-005,7.535473,1.805527,0.06857213
429,206.45376,-0.72054755,300,51943,290,0.3878984,8.142924E-005,6.883349,2.080831,0.09365531
430,205.95617,0.74525265,300,51943,339,0.4025571,0.0001224672,5.360385,1.763418,0.08915409
431,207.45917,0.79829214,300,51943,533,0.3513905,8.221017E-005,6.629672,1.890357,0.09730327
432,207.51306,0.70393007,300,51943,534,0.3505504,6.381292E-005,10.75796,1.960874,0.0608049
433,207.65537,0.94224393,300,51943,535,0.375484,7.751987E-005,7.729041,1.974051,0.07424473
434,207.7558,1.0403943,300,51943,539,0.3751611,9.989612E-005,7.061265,1.950431,0.08940072
435,207.92829,0.59994451,300,51943,549,0.3222455,9.073083E-005,8.155602,2.00445,0.08307501
436,207.9012,1.1762672,300,51943,564,0.3753003,9.594031E-005,8.306189,1.956005,0.0804145
437,210.07327,-1.1887621,301,51942,54,0.4023444,8.073033E-005,10.04966,1.809354,0.04624702
438,210.55826,-0.064558262,301,51942,76,0.3957853,6.347186E-005,8.722981,1.802033,0.05518855
439,210.13111,-0.19936319,301,51942,115,0.3591141,0.000084616,8.129665,1.890142,0.07198412
440,209.82095,-0.44144127,301,51942,148,0.3581111,8.660521E-005,8.413193,1.857492,0.06494152
441,209.63778,-0.36337079,301,51942,165,0.327634,0.000072531,9.304529,1.949188,0.06270828
442,209.70662,-0.17955302,301,51942,169,0.3265822,7.490606E-005,7.755774,2.05626,0.0848309
443,209.19738,-1.0719778,301,51942,201,0.4011231,7.951077E-005,6.183227,2.072544,0.09066396
444,209.29002,-1.1850107,301,51942,219,0.3983405,0.0001380063,5.641522,2.1048,0.1142711
445,209.01864,-0.30694964,301,51942,238,0.3571956,7.129792E-005,7.101998,2.055655,0.09911887
446,209.23811,1.0469178,301,51942,366,0.3984558,0.0001118825,6.339637,1.951287,0.08525995
447,208.66975,0.32953831,301,51942,386,0.3555648,0.0001067972,6.556014,1.875094,0.08809111
448,208.9476,0.33681041,301,51942,426,0.359778,7.580822E-005,9.647434,1.960933,0.0650166
449,210.07172,0.26233132,301,51942,554,0.3618715,9.40274E-005,7.025436,1.739533,0.0746235
450,210.23102,0.79709769,301,51942,566,0.3596793,7.450151E-005,8.563292,1.768725,0.06314812
451,210.16922,0.79095194,301,51942,579,0.3642564,0.000083326,7.444205,1.754932,0.06962225
452,210.45127,0.75103173,301,51942,614,0.3600526,8.736925E-005,7.402236,1.93127,0.08623185
453,212.87363,-0.52496898,302,51688,76,0.3597513,7.656287E-005,7.294213,1.775432,0.07007457
454,211.74217,0.41021763,302,51688,439,0.3737206,0.000128396,6.350068,1.744741,0.08831751
455,212.55093,0.10923778,302,51688,509,0.3377794,6.772578E-005,9.110958,1.98325,0.08022042
456,212.23162,1.1593678,302,51688,525,0.3723282,8.922239E-005,9.122995,1.738338,0.06086172
457,212.21781,1.1829116,302,51688,529,0.3761882,0.0001041116,6.923316,1.86224,0.08558556
458,213.81247,-0.52646812,303,51615,98,0.379478,0.000143636,5.283802,1.905228,0.1036929
459,213.78172,-0.15483554,303,51615,156,0.3550132,0.000106564,5.886052,2.125673,0.1106548
460,213.19788,-0.58728745,303,51615,305,0.3793265,8.900173E-005,6.177791,1.626752,0.07450416
461,213.16008,-0.48727184,303,51615,309,0.3786171,0.0001090656,5.326424,1.692389,0.09564897
462,213.34432,0.4055075,303,51615,387,0.3493171,9.908793E-005,6.622593,2.110331,0.1044482
463,213.33575,1.1770942,303,51615,406,0.3878461,9.289075E-005,5.752898,2.048091,0.09598729
464,213.76502,-0.082624255,303,51615,475,0.3841615,0.0001032327,6.187534,2.108571,0.1104621
465,214.02909,0.89101204,303,51615,533,0.357008,7.793123E-005,7.843832,1.900288,0.07320476
466,214.43649,0.47952902,303,51615,548,0.3611151,6.859819E-005,7.259576,1.914124,0.0759211
467,214.61845,0.78540996,303,51615,609,0.3431281,0.0001214175,5.429891,2.062435,0.130895
468,215.91078,-0.23077952,304,51609,19,0.3827306,8.644562E-005,7.165065,1.94963,0.07786617
469,215.17342,-0.40365824,304,51609,131,0.3575884,0.0001092819,7.32913,1.895019,0.08351333
470,214.55268,-0.14307911,304,51609,166,0.3559397,9.086065E-005,6.183438,1.979642,0.09683309
471,214.8165,-0.34938639,304,51609,173,0.3575058,9.315975E-005,5.560014,1.753458,0.06069737
472,213.83475,-0.72317156,304,51609,312,0.3797341,0.000117298,6.374349,1.940892,0.08525338
473,213.85566,0.2004523,304,51609,325,0.3744531,0.0001005479,5.192103,2.214222,0.1200615
474,214.25301,0.055482478,304,51609,378,0.3580559,7.649294E-005,8.737687,1.767483,0.05785741
475,214.77513,0.19130487,304,51609,404,0.3462196,7.538933E-005,9.758229,1.967177,0.06281956
476,214.65705,0.15934561,304,51609,417,0.3382919,9.374687E-005,6.285643,1.885101,0.09401564
477,214.88502,0.7807924,304,51609,440,0.3383317,9.558274E-005,5.790695,1.845586,0.09802077
478,215.09949,0.11118775,304,51609,446,0.3549538,0.0001152087,5.962124,2.051314,0.1042368
479,215.42281,0.37368784,304,51609,491,0.3860966,9.334732E-005,5.491587,1.808231,0.08511197
480,215.07418,0.97553823,304,51609,502,0.3300097,7.57427E-005,9.495674,1.894414,0.06119645
481,215.3161,0.63417041,304,51609,544,0.345062,0.0001325611,5.981596,1.811037,0.0825845
482,215.9507,0.0075192619,304,51609,602,0.322209,9.066185E-005,5.996695,1.866685,0.1016771
483,215.84791,0.50449163,304,51609,606,0.3845737,9.714605E-005,5.475197,2.108797,0.1112581
484,215.97403,0.17551235,304,51609,612,0.3215471,7.242418E-005,10.88532,1.896876,0.06087331
485,217.35673,-0.82563486,305,51613,37,0.2198183,6.395875E-005,12.97564,1.558529,0.03854227
486,216.95172,-0.84887449,305,51613,40,0.3186812,8.828714E-005,6.693817,1.829159,0.1004298
487,217.2795,-0.51157769,305,51613,43,0.3343262,7.017914E-005,7.810788,2.016721,0.09561952
488,217.31275,-0.51685209,305,51613,53,0.3344648,0.0001014311,7.166475,1.864003,0.08731961
489,217.00451,-0.2195739,305,51613,81,0.3560532,9.35705E-005,7.198125,1.882229,0.07969889
490,216.93619,-0.034183225,305,51613,138,0.3548374,8.758117E-005,7.461931,1.771588,0.07221361
491,216.72662,-0.22438254,305,51613,152,0.3556315,0.000056609,10.48521,1.870098,0.05198929
492,216.00119,-0.3713752,305,51613,246,0.3578622,0.0001156248,6.133089,1.86942,0.09965407
493,215.83568,0.28044737,305,51613,337,0.1407947,3.832384E-005,13.16579,2.006269,0.0774044
494,215.94366,0.98400633,305,51613,433,0.3861186,0.0001055443,5.904186,1.880617,0.09694819
495,216.96488,0.48497577,305,51613,467,0.381873,8.63324E-005,8.155677,1.627786,0.05701323
496,216.72194,0.73342805,305,51613,468,0.3332606,7.78806E-005,7.030966,1.988127,0.09329011
